"addr_short","ISIid","author","address","lon","lat"
" Southampton,  NY 11968 USA","WOS:000299322200018","Warren, Joseph D."," SUNY Stony Brook, Sch Marine & Atmospher Sci, Southampton, NY 11968 USA",-72.4,40.9
" Split 21000,  Croatia","WOS:000299073500003","Kec, V. Cikes"," Inst Oceanog & Fisheries, Split 21000, Croatia",16.4,43.5
" Split 21000,  Croatia","WOS:000299073500003","Zorica, B."," Inst Oceanog & Fisheries, Split 21000, Croatia",16.4,43.5
" Split 21000,  Croatia","WOS:000316362200006","Mladineo, I."," Inst Oceanog & Fisheries, Split 21000, Croatia",16.4,43.5
" St Georges,  Grenada","WOS:000307112500009","Ferguson, Hugh W."," St Georges Univ, Sch Vet Med, Marine Med Program, St Georges, Grenada",-61.7,12.1
" St Kitts,  W Ind Assoc St","WOS:000312357300006","Soto, Esteban"," Ross Univ, Sch Vet Med, Basseterre, St Kitts, W Ind Assoc St",NA,NA
" St Petersburg 194223,  Russia","WOS:000305693200050","Afanasyev, Sergey"," IM Sechenov Evolutionary Physiol & Biochem Inst, St Petersburg 194223, Russia",30.3,60
" St Petersburg 194223,  Russia","WOS:000317157000024","Afanasyev, Sergey"," IM Sechenov Evolutionary Physiol & Biochem Inst, St Petersburg 194223, Russia",30.3,60
" St Petersburg 199034,  Russia","WOS:000331721000001","Strelkov, Petr"," St Petersburg State Univ, Fac Biol & Soil Sci, St Petersburg 199034, Russia",30.3,59.9
" St Petersburg 199034,  Russia","WOS:000331721000001","Shunatova, Natalia"," St Petersburg State Univ, Fac Biol & Soil Sci, St Petersburg 199034, Russia",30.3,59.9
" St Petersburg 199034,  Russia","WOS:000331721000001","Fedyuk, Mikhail"," St Petersburg State Univ, Fac Biol & Soil Sci, St Petersburg 199034, Russia",30.3,59.9
" St Petersburg 199034,  Russia","WOS:000331721000001","Poloskin, Alexey"," St Petersburg State Univ, Fac Biol & Soil Sci, St Petersburg 199034, Russia",30.3,59.9
" St Petersburg 199034,  Russia","WOS:000331721000001","Korsun, Sergei"," St Petersburg State Univ, Fac Biol & Soil Sci, St Petersburg 199034, Russia",30.3,59.9
" St Petersburg 199034,  Russia","WOS:000331721000001","Fokin, Mikhail"," Russian Acad Sci, Inst Zool, St Petersburg 199034, Russia",30.3,59.9
" St Petersburg 199034,  Russia","WOS:000331721000001","Usov, Nikolay"," Russian Acad Sci, Inst Zool, St Petersburg 199034, Russia",30.3,59.9
" St Petersburg 199178,  Russia","WOS:000318366700001","Lajus, Dmitry L."," St Petersburg State Univ, Dept Ichthyol & Hydrobiol, St Petersburg 199178, Russia",30.3,59.9
" St Petersburg 199178,  Russia","WOS:000318366700001","Strelkov, Petr"," St Petersburg State Univ, Dept Ichthyol & Hydrobiol, St Petersburg 199178, Russia",30.3,59.9
" St Petersburg,  FL 33701 USA","WOS:000321592700082","Mann, David A."," Univ S Florida, Coll Marine Sci, St Petersburg, FL 33701 USA",-82.6,27.8
" St Petersburg,  FL 33701 USA","WOS:000342247200020","Puchulutegui, Cecilia"," Florida Fish & Wildlife Res Inst, St Petersburg, FL 33701 USA",-82.6,27.8
" St Petersburg,  FL USA","WOS:000320584600012","Lowerre-Barbieri, Susan"," Fish & Wildlife Res Inst, Florida Fish & Wildlife Conservat Commiss, St Petersburg, FL USA",-82.6,27.8
" St Petersburg,  Russia","WOS:000347628100003","Chernova, Natalia V."," Russian Acad Sci, Inst Zool, St Petersburg, Russia",30.3,59.9
" St Teresa,  FL 32358 USA","WOS:000338621100018","Brooke, Sandra"," Florida State Univ, Coastal & Marine Lab, St Teresa, FL 32358 USA",-84.6,30.1
" Stadur,  Iceland","WOS:000336258300009","Steinarsson, A."," Iceland Marine Res Inst, Stadur, Iceland",-21.8,65.8
" Stanford,  CA 94305 USA","WOS:000321953700004","Salinger, M. J.","Stanford Univ, Woods Inst Environm, Stanford, CA 94305 USA",-122.2,37.4
" Stanford,  CA 94305 USA","WOS:000328327500001","Dvorak, Michael J."," Stanford Univ, Dept Civil & Environm Engn, Atmosphere Energy Program, Stanford, CA 94305 USA",-122.2,37.4
" Stanford,  CA 94305 USA","WOS:000328327500001","Corcoran, Bethany A."," Stanford Univ, Dept Civil & Environm Engn, Atmosphere Energy Program, Stanford, CA 94305 USA",-122.2,37.4
" Stanford,  CA 94305 USA","WOS:000328327500001","Ten Hoeve, John E."," Stanford Univ, Dept Civil & Environm Engn, Atmosphere Energy Program, Stanford, CA 94305 USA",-122.2,37.4
" Stanford,  CA 94305 USA","WOS:000328327500001","McIntyre, Nicolas G."," Stanford Univ, Dept Civil & Environm Engn, Atmosphere Energy Program, Stanford, CA 94305 USA",-122.2,37.4
" Stanford,  CA 94305 USA","WOS:000328327500001","Jacobson, Mark Z."," Stanford Univ, Dept Civil & Environm Engn, Atmosphere Energy Program, Stanford, CA 94305 USA",-122.2,37.4
" Stanford,  CA 94305 USA","WOS:000333431100004","Palumbi, Stephen R."," Stanford Univ, Stanford, CA 94305 USA",-122.2,37.4
" State Coll,  PA 16804 USA","WOS:000299322200018","Parks, Susan E."," Penn State Univ, Appl Res Lab, State Coll, PA 16804 USA",-77.9,40.8
" Stavanger,  Norway","WOS:000298090900018","Fontanillas, Ramon"," Skretting Aquaculture Res Ctr, Stavanger, Norway",5.7,59
" Stavanger,  Norway","WOS:000298090900018","McGurk, Charles"," Skretting Aquaculture Res Ctr, Stavanger, Norway",5.7,59
" Stavanger,  Norway","WOS:000298090900018","Obach, Alex"," Skretting Aquaculture Res Ctr, Stavanger, Norway",5.7,59
" Stavanger,  Norway","WOS:000318278300006","Rosenlund, G."," Skretting Aquaculture Res Ctr, Stavanger, Norway",5.7,59
" Stavanger,  Norway","WOS:000318569800008","Rosenlund, G."," Skretting Aquaculture Res Ctr, Stavanger, Norway",5.7,59
" Stavanger,  Norway","WOS:000325543900002","Roth, Bjorn"," Norconserv AS, Nofima Food, Stavanger, Norway",5.7,59
" Stennis Space Ctr,  MS 39529 USA","WOS:000312479900013","Wiggert, J. D."," Univ So Mississippi, Dept Marine Sci, Stennis Space Ctr, MS 39529 USA",-89.6,30.4
" Stirling FK9 4LA,  Scotland","WOS:000300808500013","Morais, Sofia"," Univ Stirling, Fac Nat Sci, Inst Aquaculture, Stirling FK9 4LA, Scotland",-3.9,56.1
" Stirling FK9 4LA,  Scotland","WOS:000300808500013","Tocher, Douglas R."," Univ Stirling, Fac Nat Sci, Inst Aquaculture, Stirling FK9 4LA, Scotland",-3.9,56.1
" Stirling FK9 4LA,  Scotland","WOS:000300808500013","Bell, J. Gordon"," Univ Stirling, Fac Nat Sci, Inst Aquaculture, Stirling FK9 4LA, Scotland",-3.9,56.1
" Stirling FK9 4LA,  Scotland","WOS:000306634400011","Cowan, M."," Univ Stirling, Inst Aquaculture, Sch Nat Sci, Reprod & Genet Grp, Stirling FK9 4LA, Scotland",-3.9,56.1
" Stirling FK9 4LA,  Scotland","WOS:000306634400011","Davie, A."," Univ Stirling, Inst Aquaculture, Sch Nat Sci, Reprod & Genet Grp, Stirling FK9 4LA, Scotland",-3.9,56.1
" Stirling FK9 4LA,  Scotland","WOS:000306634400011","Migaud, H."," Univ Stirling, Inst Aquaculture, Sch Nat Sci, Reprod & Genet Grp, Stirling FK9 4LA, Scotland",-3.9,56.1
" Stirling FK9 4LA,  Scotland","WOS:000306634400011","Davie, A."," Univ Stirling, Inst Aquaculture, Sch Nat Sci, Marine Biotechnol Grp, Stirling FK9 4LA, Scotland",-3.9,56.1
" Stirling FK9 4LA,  Scotland","WOS:000307112500009","Marcos-Lopez, Mar"," Univ Stirling, Inst Aquaculture, Stirling FK9 4LA, Scotland",-3.9,56.1
" Stirling FK9 4LA,  Scotland","WOS:000312064100095","McAdam, Bruce J."," Univ Stirling, Inst Aquaculture, Stirling FK9 4LA, Scotland",-3.9,56.1
" Stirling FK9 4LA,  Scotland","WOS:000316816000009","Brooker, A. J."," Univ Stirling, Inst Aquaculture, Stirling FK9 4LA, Scotland",-3.9,56.1
" Stirling FK9 4LA,  Scotland","WOS:000316816000009","Shinn, A. P."," Univ Stirling, Inst Aquaculture, Stirling FK9 4LA, Scotland",-3.9,56.1
" Stirling FK9 4LA,  Scotland","WOS:000316816000009","Bron, J. E."," Univ Stirling, Inst Aquaculture, Stirling FK9 4LA, Scotland",-3.9,56.1
" Stirling FK9 4LA,  Scotland","WOS:000326164600036","Taylor, John"," Univ Stirling, Inst Aquaculture Reprod & Genet Grp, Stirling FK9 4LA, Scotland",-3.9,56.1
" Stirling FK9 4LA,  Scotland","WOS:000326164600036","Davie, Andrew"," Univ Stirling, Inst Aquaculture Reprod & Genet Grp, Stirling FK9 4LA, Scotland",-3.9,56.1
" Stirling FK9 4LA,  Scotland","WOS:000326164600036","Migaud, Herve"," Univ Stirling, Inst Aquaculture Reprod & Genet Grp, Stirling FK9 4LA, Scotland",-3.9,56.1
" Stirling FK9 4LA,  Scotland","WOS:000335446600029","McAdam, B. J."," Univ Stirling, Inst Aquaculture, Stirling FK9 4LA, Scotland",-3.9,56.1
" Stirling FK9 4LA,  Scotland","WOS:000340393800028","Ross, L. G."," Univ Stirling, Inst Aquaculture, Stirling FK9 4LA, Scotland",-3.9,56.1
" Stirling FK9 4LA,  Scotland","WOS:000342247200020","Taggart, John B."," Univ Stirling, Inst Aquaculture, Stirling FK9 4LA, Scotland",-3.9,56.1
" Stirling FK9 4LA,  Scotland","WOS:000342247200020","Migaud, Herve"," Univ Stirling, Inst Aquaculture, Stirling FK9 4LA, Scotland",-3.9,56.1
" Stirling FK9 4TR,  Scotland","WOS:000307492800020","Holmes, Peter"," Scottish Environm Protect Agcy, Stirling FK9 4TR, Scotland",-4,56.1
" Stoneville,  MS USA","WOS:000308641400011","Gaunt, P. S."," Mississippi State Univ, Coll Vet Med, Stoneville, MS USA",-90.9,33.4
" Stoneville,  MS USA","WOS:000308641400011","Gao, D."," Mississippi State Univ, Coll Vet Med, Stoneville, MS USA",-90.9,33.4
" Stonington,  ME 04681 USA","WOS:000317811200008","Ames, Edward P."," Bowdoin Coll, Penobscot East Resource Ctr, Stonington, ME 04681 USA",-68.7,44.2
" Stony Brook,  NY 11794 USA","WOS:000305521000005","Munch, Stephan"," SUNY Stony Brook, Marine Sci Res Ctr, Stony Brook, NY 11794 USA",-73.1,40.9
" Stony Brook,  NY 11794 USA","WOS:000310543800001","Salinas, Santiago"," SUNY Stony Brook, Sch Marine & Atmospher Sci, Stony Brook, NY 11794 USA",-73.1,40.9
" Stony Brook,  NY 11794 USA","WOS:000310543800001","Perez, Kestrel O."," SUNY Stony Brook, Sch Marine & Atmospher Sci, Stony Brook, NY 11794 USA",-73.1,40.9
" Stony Brook,  NY 11794 USA","WOS:000310543800001","Duffy, Tara A."," SUNY Stony Brook, Sch Marine & Atmospher Sci, Stony Brook, NY 11794 USA",-73.1,40.9
" Stony Brook,  NY 11794 USA","WOS:000310543800001","Hice, Lyndie A."," SUNY Stony Brook, Sch Marine & Atmospher Sci, Stony Brook, NY 11794 USA",-73.1,40.9
" Stony Brook,  NY 11794 USA","WOS:000310543800001","Munch, Stephan B."," SUNY Stony Brook, Sch Marine & Atmospher Sci, Stony Brook, NY 11794 USA",-73.1,40.9
" Stony Brook,  NY 11794 USA","WOS:000310543800001","Conover, David O."," SUNY Stony Brook, Sch Marine & Atmospher Sci, Stony Brook, NY 11794 USA",-73.1,40.9
" Stony Brook,  NY 11794 USA","WOS:000310543800001","Sabatino, Stephen J."," SUNY Stony Brook, Dept Ecol & Evolut, Stony Brook, NY 11794 USA",-73.1,40.9
" Stony Brook,  NY 11794 USA","WOS:000320105100002","Sugeno, Masatoshi"," SUNY Stony Brook, Sch Marine & Atmospher Sci, Stony Brook, NY 11794 USA",-73.1,40.9
" Stony Brook,  NY 11794 USA","WOS:000321008200016","Gao, Jin"," SUNY Stony Brook, Dept Ecol & Evolut, Stony Brook, NY 11794 USA",-73.1,40.9
" Stony Brook,  NY 11794 USA","WOS:000333412000008","Sagarese, Skyler R."," SUNY Stony Brook, Sch Marine & Atmospher Sci, Stony Brook, NY 11794 USA",-73.1,40.9
" Stony Brook,  NY 11794 USA","WOS:000333412000008","Frisk, Michael G."," SUNY Stony Brook, Sch Marine & Atmospher Sci, Stony Brook, NY 11794 USA",-73.1,40.9
" Stony Brook,  NY 11794 USA","WOS:000335963100001","Murray, Christopher S."," SUNY Stony Brook, Sch Marine & Atmospher Sci, Stony Brook, NY 11794 USA",-73.1,40.9
" Stony Brook,  NY 11794 USA","WOS:000335963100001","Malvezzi, Alex"," SUNY Stony Brook, Sch Marine & Atmospher Sci, Stony Brook, NY 11794 USA",-73.1,40.9
" Stony Brook,  NY 11794 USA","WOS:000335963100001","Gobler, Christopher J."," SUNY Stony Brook, Sch Marine & Atmospher Sci, Stony Brook, NY 11794 USA",-73.1,40.9
" Stony Brook,  NY 11794 USA","WOS:000335963100001","Baumann, Hannes"," SUNY Stony Brook, Sch Marine & Atmospher Sci, Stony Brook, NY 11794 USA",-73.1,40.9
" Stony Brook,  NY 11794 USA","WOS:000337106500007","Sagarese, Skyler R."," SUNY Stony Brook, Sch Marine & Atmospher Sci, Stony Brook, NY 11794 USA",-73.1,40.9
" Stony Brook,  NY 11794 USA","WOS:000337106500007","Frisk, Michael G."," SUNY Stony Brook, Sch Marine & Atmospher Sci, Stony Brook, NY 11794 USA",-73.1,40.9
" Stony Brook,  NY 11794 USA","WOS:000337106500007","Cerrato, Robert M."," SUNY Stony Brook, Sch Marine & Atmospher Sci, Stony Brook, NY 11794 USA",-73.1,40.9
" Storebo,  Norway","WOS:000209185600003","Harboe, T."," Inst Marine Res, Austevoll Res Stn, Storebo, Norway",5.2,60.1
" Storebo,  Norway","WOS:000305336200054","Fukunishi, Yuichi"," Inst Marine Res, Austevoll Res Stn, Storebo, Norway",5.2,60.1
" Storebo,  Norway","WOS:000305336200054","Browman, Howard I."," Inst Marine Res, Austevoll Res Stn, Storebo, Norway",5.2,60.1
" Storebo,  Norway","WOS:000305336200054","Durif, Caroline M. F."," Inst Marine Res, Austevoll Res Stn, Storebo, Norway",5.2,60.1
" Storebo,  Norway","WOS:000305336200054","Bjelland, Reidun M."," Inst Marine Res, Austevoll Res Stn, Storebo, Norway",5.2,60.1
" Storebo,  Norway","WOS:000305336200054","Skiftesvik, Anne Berit"," Inst Marine Res, Austevoll Res Stn, Storebo, Norway",5.2,60.1
" Storebo,  Norway","WOS:000318569800008","Karlsen, O."," Inst Marine Res, Austevoll Res Stn, Storebo, Norway",5.2,60.1
" Storebo,  Norway","WOS:000325543900002","Norberg, Birgitta"," Inst Marine Res, Storebo, Norway",5.2,60.1
" Storebo,  Norway","WOS:000326615600008","Karlsen, Orjan"," Inst Marine Res, Austevoll Res Stn, Storebo, Norway",5.2,60.1
" Storrs,  CT 06269 USA","WOS:000312007400020","Davis, Justin P."," Univ Connecticut, Dept Ecol & Evolutionary Biol, Storrs, CT 06269 USA",-72.3,41.8
" Storrs,  CT 06269 USA","WOS:000312007400020","Schultz, Eric T."," Univ Connecticut, Dept Ecol & Evolutionary Biol, Storrs, CT 06269 USA",-72.3,41.8
" Storrs,  CT 06269 USA","WOS:000312007400020","Vokoun, Jason C."," Univ Connecticut, Dept Nat Resources & Environm, Storrs, CT 06269 USA",-72.3,41.8
" Storrs,  CT 06269 USA","WOS:000338236000010","Chen, Kun"," Univ Connecticut, Dept Stat, Storrs, CT 06269 USA",-72.3,41.8
" Storrs,  CT 06269 USA","WOS:000348997100022","Frasca, Salvatore, Jr."," Univ Connecticut, Dept Pathobiol & Vet Sci, Coll Agr & Nat Resources, Connecticut Vet Med Diagnost Lab, Storrs, CT 06269 USA",-72.3,41.8
" Stromstad,  Sweden","WOS:000306567400004","Ring, A. K."," Univ Gothenburg, Dept Marine Ecol Tjarno, Stromstad, Sweden",11.2,58.9
" Stromstad,  Sweden","WOS:000306567400004","Andre, C."," Univ Gothenburg, Dept Marine Ecol Tjarno, Stromstad, Sweden",11.2,58.9
" Stromstad,  Sweden","WOS:000324856500040","Andre, Carl"," Univ Gothenburg, Dept Biol & Environm Sci Tjarno, Stromstad, Sweden",11.2,58.9
" Suffolk,  England","WOS:000304914500016","Pitois, Sophie G."," Ctr Environm Fisheries & Aquaculture Sci, Lowestoft NR33 0HT, Suffolk, England",1,52.2
" Suffolk,  England","WOS:000304914500016","Lynam, Christopher P."," Ctr Environm Fisheries & Aquaculture Sci, Lowestoft NR33 0HT, Suffolk, England",1,52.2
" Suffolk,  England","WOS:000319491700018","Santos, Ana Ribeiro"," CEFAS Lowestoft Lab, Lowestoft NR33 0HT, Suffolk, England",1,52.2
" Suffolk,  England","WOS:000319550200007","Kerby, Tina K."," Ctr Environm Fisheries & Aquaculture Sci Cefas, Lowestoft NR33 0HT, Suffolk, England",1,52.2
" Suffolk,  England","WOS:000319550200007","Engelhard, Georg H."," Ctr Environm Fisheries & Aquaculture Sci Cefas, Lowestoft NR33 0HT, Suffolk, England",1,52.2
" Suffolk,  England","WOS:000325236400015","Witthames, Peter Robin"," Ctr Environm Fisheries & Aquaculture Sci, Lowestoft NR33 OHT, Suffolk, England",1,52.2
" Suffolk,  England","WOS:000325236400015","Armstrong, Michael"," Ctr Environm Fisheries & Aquaculture Sci, Lowestoft NR33 OHT, Suffolk, England",1,52.2
" Suffolk,  England","WOS:000326042000006","Armstrong, Mike"," Ctr Environm Fisheries & Aquaculture Sci, Lowestoft NR33 0HT, Suffolk, England",1,52.2
" Suffolk,  England","WOS:000326042000006","Hyder, Kieran"," Ctr Environm Fisheries & Aquaculture Sci, Lowestoft NR33 0HT, Suffolk, England",1,52.2
" Suffolk,  England","WOS:000327573500012","Engelhard, Georg H."," Cefas, Lowestoft NR33 0HT, Suffolk, England",1,52.2
" Suffolk,  England","WOS:000329299900004","Engelhard, Georg H."," Cefas, Lowestoft NR33 0HT, Suffolk, England",1,52.2
" Suffolk,  England","WOS:000330356500002","Wright, Serena"," Ctr Environm Fisheries & Aquaculture Sci, Lowestoft NR33 0HT, Suffolk, England",1,52.2
" Suffolk,  England","WOS:000330356500002","Metcalfe, Julian D."," Ctr Environm Fisheries & Aquaculture Sci, Lowestoft NR33 0HT, Suffolk, England",1,52.2
" Suffolk,  England","WOS:000330356500002","Hetherington, Stuart"," Ctr Environm Fisheries & Aquaculture Sci, Lowestoft NR33 0HT, Suffolk, England",1,52.2
" Suffolk,  England","WOS:000336430200006","Righton, David A."," Ctr Environm Fisheries & Aquaculture Sci, Lowestoft NR33 0HT, Suffolk, England",1,52.2
" Suffolk,  England","WOS:000338630800025","Catchpole, Tom"," Cefas, Lowestoft NR33 0HT, Suffolk, England",1,52.2
" Suffolk,  England","WOS:000338630800025","Readdy, Lisa"," Cefas, Lowestoft NR33 0HT, Suffolk, England",1,52.2
" Suffolk,  England","WOS:000339100200011","Engelhard, Georg H."," Cefas, Lowestoft NR33 0HT, Suffolk, England",1,52.2
" Suffolk,  England","WOS:000339100200011","Righton, David A."," Cefas, Lowestoft NR33 0HT, Suffolk, England",1,52.2
" Suffolk,  England","WOS:000339100200011","Pinnegar, John K."," Cefas, Lowestoft NR33 0HT, Suffolk, England",1,52.2
" Suffolk,  England","WOS:000344811000003","Pitois, Sophie G."," Ctr Environm Fisheries & Aquaculture Sci, Lowestoft NR33 0HT, Suffolk, England",1,52.2
" Suffolk,  England","WOS:000344811000003","Armstrong, Mike"," Ctr Environm Fisheries & Aquaculture Sci, Lowestoft NR33 0HT, Suffolk, England",1,52.2
" Suffolk,  England","WOS:000345706100011","Bendall, Victoria"," CEFAS, Lowestoft NR33 0HT, Suffolk, England",1,52.2
" Suffolk,  England","WOS:000345706100011","Townhill, Bryony"," CEFAS, Lowestoft NR33 0HT, Suffolk, England",1,52.2
" Suffolk,  England","WOS:000345706100011","Lee, Janette"," CEFAS, Lowestoft NR33 0HT, Suffolk, England",1,52.2
" Suffolk,  England","WOS:000345706100011","Righton, David"," CEFAS, Lowestoft NR33 0HT, Suffolk, England",1,52.2
" Sukarrieta,  Spain","WOS:000342685600006","Rodriguez-Ezpeleta, Naiara"," AZTI Tecnalia, Div Marine Res, Sukarrieta, Spain",-2.7,43.4
" Sullivan,  IL 61951 USA","WOS:000301154500014","Wahl, David H."," Illinois Nat Hist Survey, Kaskaskia Biol Stn, Sullivan, IL 61951 USA",-88.6,39.6
" Sullivan,  IL 61951 USA","WOS:000301154500014","Einfalt, Lisa M."," Illinois Nat Hist Survey, Kaskaskia Biol Stn, Sullivan, IL 61951 USA",-88.6,39.6
" Sullivan,  IL 61951 USA","WOS:000301154500014","Wojcieszak, Douglas B."," Illinois Nat Hist Survey, Kaskaskia Biol Stn, Sullivan, IL 61951 USA",-88.6,39.6
" Summit,  NJ USA","WOS:000308641400011","Wrzesinski, C."," Intervet Inc DBA Merck Anim Hlth, Summit, NJ USA",-74.4,40.7
" Summit,  NJ USA","WOS:000308641400011","Adams, P."," Intervet Inc DBA Merck Anim Hlth, Summit, NJ USA",-74.4,40.7
" Summit,  NJ USA","WOS:000308641400011","Crouch, L."," Intervet Inc DBA Merck Anim Hlth, Summit, NJ USA",-74.4,40.7
" Summit,  NJ USA","WOS:000308641400011","Sweeney, D."," Intervet Inc DBA Merck Anim Hlth, Summit, NJ USA",-74.4,40.7
" Summit,  NJ USA","WOS:000308641400011","Endris, R."," Intervet Inc DBA Merck Anim Hlth, Summit, NJ USA",-74.4,40.7
" Sunndalsora,  Norway","WOS:000209185600003","Helland, S."," Nofima AS, Sunndalsora, Norway",8.6,62.7
" Sunndalsora,  Norway","WOS:000324067600024","Lein, I."," Nofima AS, Sunndalsora, Norway",8.6,62.7
" Sunndalsora,  Norway","WOS:000333033500010","Berge, G. M."," Nofima Norwegian Inst Food Fisheries & Aquacultur, Sunndalsora, Norway",8.6,62.7
" Sunndalsora,  Norway","WOS:000333033500010","Marchenko, Y."," Nofima Norwegian Inst Food Fisheries & Aquacultur, Sunndalsora, Norway",8.6,62.7
" Suwon,  South Korea","WOS:000312402300013","Yun, Eun-Young"," RDA, Natl Acad Agr Sci, Dept Agr Biol, Suwon, South Korea",127,37.3
" Suwon,  South Korea","WOS:000312402300013","Hwang, Jae-Sam"," RDA, Natl Acad Agr Sci, Dept Agr Biol, Suwon, South Korea",127,37.3
" Suwon,  South Korea","WOS:000312402300013","Goo, Tae-Won"," RDA, Natl Acad Agr Sci, Dept Agr Biol, Suwon, South Korea",127,37.3
" Suzhou 215123,  Peoples R China","WOS:000300809400004","Xue, Renyu"," Soochow Univ, Preclin Med & Biol Sci Coll, Suzhou 215123, Peoples R China",120.7,31.3
" Syracuse,  NY 13210 USA","WOS:000318777600003","Cohen, J. B."," SUNY Syracuse, Coll Environm Sci & Forestry, Dept Environm & Forest Biol, Syracuse, NY 13210 USA",-76.1,43
" Szczecin,  Poland","WOS:000299879400003","Sobecka, E."," W Pomeranian Univ Technol, Dept Fish Dis, Szczecin, Poland",14.6,53.4
" TP,  Italy","WOS:000316105600011","Basilone, Gualtiero"," UO Torretta Granitola, CNR, IAMC, Fraz Di Campobello Di Ma, TP, Italy",12.7,37.9
" TP,  Italy","WOS:000316105600011","Ferreri, Rosalia"," UO Torretta Granitola, CNR, IAMC, Fraz Di Campobello Di Ma, TP, Italy",12.7,37.9
" TR-17100 Canakkale,  Turkey","WOS:000304818800002","Yalcin-Ozdilek, Sukran"," Canakkale Onsekizmart Univ, Fac Sci & Art, Dept Biol, TR-17100 Canakkale, Turkey",26.4,40.1
